project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BRAF_pS445,AGID00014,94,2696,Old,-0.50654
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BRCA2,AGID00445,761,9012,Old,NA
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BRD4,AGID00266,1567,13440,Old,0.00044205
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,c-Abl_pY412,AGID00168,1146,2865,Set165,-0.173941344710669
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,c-IAP2,AGID00278,1615,3130,Set165,-0.0315386937849315
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CA9,AGID00345,1990,5649,Old,NA
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CABL,AGID00265,1565,2862,Old,-0.059532
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,Calnexin,AGID00429,2407,2679,Set165,-1.06087024401251
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,Caspase-8-cleaved,AGID00176,1165,9496,Set165,-0.123063080073715
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CASPASE3,AGID00623,111,9665,Old,1.1527
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CASPASE7CLEAVEDD198,AGID00015,109,9491,Old,0.36438
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CASPASE8,AGID00118,951,9746,Old,0.11619
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CASPASE9,AGID00537,935,551246,Old,NA
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CAVEOLIN1,AGID00016,114,3238,Old,-0.1641
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CD134,AGID00358,2100,ab76000,Set165,-0.082578286973809
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CD171,AGID00303,1737,826701,Set165,-1.62231442874425
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,CD20,AGID00410,125,1632-1/ab78237,Old,0.38134
